Tipo Verifica,Categoria,Nome Elemento,ID Elemento,Livello Base,Livello Superiore,Offset Base,Offset Superiore,Verifica,Stato
Vincoli Livelli,Pilastri strutturali,CHS610x20,681944,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682354,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682409,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682419,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682520,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682521,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682522,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682523,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682534,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682535,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682536,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682537,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682550,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682551,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682552,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682553,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682564,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682565,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682566,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682567,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682578,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682579,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682580,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682581,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
Vincoli Livelli,Pilastri strutturali,CHS610x20,682594,ST_LIV_PE_P01_+5.08m,ST_LIV_PE_PC1_+12.50m,-0.13,0.0,Correttamente vincolato tra livelli.,1
