Categoria,Nome Famiglia,Nome Tipo,ID Elemento,IFC Class,Stato
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,694999,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,695060,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,695177,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,695552,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,695553,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,695554,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,695555,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_400mm_CalcestruzzoArmato,695598,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,695824,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,695896,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,695976,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_200mm_CalcestruzzoArmato,696055,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,696228,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,696312,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,696376,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,696424,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,696511,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,696512,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,696565,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,696756,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,697031,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,697760,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,697762,IfcWall,1
OST_Walls,Muro di base,ST_MUR_POR_300mm_CalcestruzzoArmato,697763,IfcWall,1
