Categoria,Nome Famiglia,Nome Tipo,ID Elemento,IFC Class,Stato
OST_Walls,Muro di base,AR_MUR_DIV_150mm_MI.11,744495,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_125mm_MI.23,744532,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_150mm_MI.11,744554,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_125mm_MI.23,744580,IfcWall,1
OST_Floors,Pavimento,AR_PAV_RIV_20mm_FL-001,1206369,IfcSlab,1
OST_Floors,Pavimento,AR_PAV_RIV_20mm_FL-001,1206776,IfcSlab,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,1219301,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,1219409,IfcWall,1
OST_Stairs,Scala gettata in opera,AR_SCA_ASS_FL-002_20mm,1219683,IfcStair,1
OST_StairsRuns,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1219794,IfcStairFlight,1
OST_StairsLandings,Pianerottolo monolitico,AR_PAV_RIV_20mm_FL-002,1219841,IfcSlab,1
OST_StairsRuns,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1220051,IfcStairFlight,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,1220783,IfcWall,1
OST_Floors,Pavimento,AR_PAV_RIV_20mm_FL-001,1221176,IfcSlab,1
OST_Stairs,Scala gettata in opera,AR_SCA_ASS_FL-002_20mm,1221305,IfcStair,1
OST_StairsRuns,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1221343,IfcStairFlight,1
OST_StairsLandings,Pianerottolo monolitico,AR_PAV_RIV_20mm_FL-002,1221523,IfcSlab,1
OST_StairsRuns,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1221708,IfcStairFlight,1
OST_Floors,Pavimento,AR_PAV_RIV_20mm_FL-001,1221946,IfcSlab,1
OST_Floors,Pavimento,AR_PAV_RIV_20mm_FL-001,1222034,IfcSlab,1
OST_Stairs,Scala gettata in opera,AR_SCA_ASS_FL-002_20mm,1222764,IfcStair,1
OST_StairsRuns,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1222765,IfcStairFlight,1
OST_StairsLandings,Pianerottolo monolitico,AR_PAV_RIV_20mm_FL-002,1222769,IfcSlab,1
OST_StairsRuns,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1222775,IfcStairFlight,1
OST_Stairs,Scala gettata in opera,AR_SCA_ASS_FL-002_20mm,1222941,IfcStair,1
OST_StairsRuns,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1222942,IfcStairFlight,1
OST_StairsLandings,Pianerottolo monolitico,AR_PAV_RIV_20mm_FL-002,1222946,IfcSlab,1
OST_StairsRuns,Rampa monolitica,AR_SCA_ASS_FL-002_20mm,1222952,IfcStairFlight,1
OST_Floors,Pavimento,AR_PAV_RIV_20mm_FL-002,1223021,IfcSlab,1
OST_Floors,Pavimento,AR_PAV_GET_780mm_PI.01,1223249,IfcSlab,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,1225050,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,1225108,IfcWall,1
OST_Walls,Muro di base,AR_MUR_DIV_200mm_MI.01,1225148,IfcWall,1
OST_Walls,Muro di base,AR_MUR_RIV_20mm_R.08,1226041,IfcWall,1
OST_Walls,Muro di base,AR_MUR_RIV_20mm_R.08,1226072,IfcWall,1
OST_Walls,Muro di base,AR_MUR_RIV_20mm_R.08,1226199,IfcWall,1
OST_Walls,Muro di base,AR_MUR_RIV_20mm_R.08,1226228,IfcWall,1
OST_Walls,Muro di base,AR_MUR_RIV_20mm_R.08,1226757,IfcWall,1
OST_Walls,Muro di base,AR_MUR_RIV_20mm_R.08,1226842,IfcWall,1
