Categoria,Nome Elemento,ID Elemento,Livello Base,Livello Superiore,Offset Base,Offset Superiore,Verifica,Stato
Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574365,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1574366,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574373,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574377,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574381,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574385,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574389,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574397,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574401,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574405,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574426,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Accessori per condotti,IM_DIS_ACC_VAV Silenziate,1574427,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574429,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574430,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1574431,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574438,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574442,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574446,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574450,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574454,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574462,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574466,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574470,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574492,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Accessori per condotti,IM_DIS_ACC_VAV Silenziate,1574493,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574495,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574496,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1574497,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574504,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574508,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574512,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574516,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574520,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574528,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574532,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574536,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574558,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Accessori per condotti,IM_DIS_ACC_VAV Silenziate,1574559,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574561,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574562,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1574563,AR_LIV_PE_P01_+5.20m,-,-,4.1799999999999997,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574570,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574574,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574578,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574582,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574586,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574594,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574598,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574602,AR_LIV_PE_P01_+5.20m,-,-,4.0300000000000002,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1574622,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Accessori per condotti,IM_DIS_ACC_VAV Silenziate,1574623,AR_LIV_PE_P01_+5.20m,-,-,3.9399999999999999,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574646,AR_LIV_PE_P01_+5.20m,-,-,3.79,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1574650,AR_LIV_PE_P01_+5.20m,-,-,3.79,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1574800,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1574806,AR_LIV_PE_P01_+5.20m,-,-,6.5999999999999996,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1574807,AR_LIV_PE_P01_+5.20m,-,-,6.5999999999999996,Oggetto sopra l'interpiano.,0
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1574814,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1574823,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1574832,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Accessori per condotti,IM_DIS_ACC_VAV Silenziate,1574858,AR_LIV_PE_P01_+5.20m,-,-,6.5999999999999996,Oggetto sopra l'interpiano.,0
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1575063,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Raccordi condotto,IM_COL_RET_Lzi_T,1575065,AR_LIV_PE_P01_+5.20m,-,-,6.6100000000000003,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1575069,AR_LIV_PE_P01_+5.20m,-,-,6.6100000000000003,Oggetto sopra l'interpiano.,0
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1575077,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1575086,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1575095,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Accessori per condotti,IM_DIS_ACC_VAV Silenziate,1575121,AR_LIV_PE_P01_+5.20m,-,-,6.6100000000000003,Oggetto sopra l'interpiano.,0
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1575353,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Raccordi condotto,IM_COL_RET_Lzi_T,1575355,AR_LIV_PE_P01_+5.20m,-,-,6.54,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1575359,AR_LIV_PE_P01_+5.20m,-,-,6.54,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1575360,AR_LIV_PE_P01_+5.20m,-,-,6.54,Oggetto sopra l'interpiano.,0
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1575367,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1575376,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1575385,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Accessori per condotti,IM_DIS_ACC_VAV Silenziate,1575411,AR_LIV_PE_P01_+5.20m,-,-,6.54,Oggetto sopra l'interpiano.,0
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1575468,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Raccordi condotto,IM_COL_RET_Lzi_Calotta chiusura,1575474,AR_LIV_PE_P01_+5.20m,-,-,6.6100000000000003,Oggetto sopra l'interpiano.,0
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1575482,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1575491,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1575500,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Accessori per condotti,IM_DIS_ACC_VAV Silenziate,1575526,AR_LIV_PE_P01_+5.20m,-,-,5.0800000000000001,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1578494,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1578503,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1578512,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1578521,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1578530,AR_LIV_PE_P01_+5.20m,-,-,6.6200000000000001,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1578531,AR_LIV_PE_P01_+5.20m,-,-,6.6200000000000001,Oggetto sopra l'interpiano.,0
Bocchettoni,IM_DIS_BOC_Diffusore lineare a ugello,1578872,AR_LIV_PE_P02_+10.40m,-,-,1.3400000000000001,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1579842,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Bocchettoni,IM_DIS_BOC_Griglie ripresa aria con plenum,1580041,AR_LIV_PE_P01_+5.20m,-,-,3.46,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1580410,AR_LIV_PE_P01_+5.20m,-,-,3.79,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1580415,AR_LIV_PE_P01_+5.20m,-,-,3.79,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1580438,AR_LIV_PE_P01_+5.20m,-,-,3.79,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1580456,AR_LIV_PE_P01_+5.20m,-,-,3.79,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1580743,AR_LIV_PE_P01_+5.20m,-,-,3.79,Oggetto conforme.,1
Raccordi condotto,IM_COL_CIR_Lzi_Raccordo,1580748,AR_LIV_PE_P01_+5.20m,-,-,3.79,Oggetto conforme.,1
Accessori per condotti,IM_DIS_ACC_VAV Silenziate,1583300,AR_LIV_PE_P01_+5.20m,-,-,5.8099999999999996,Oggetto sopra l'interpiano.,0
Accessori per condotti,IM_DIS_ACC_VAV Silenziate,1583315,AR_LIV_PE_P01_+5.20m,-,-,6.6100000000000003,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_COL_RET_Lzi_Curva,1583794,AR_LIV_PE_P01_+5.20m,-,-,5.8099999999999996,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_COL_RET_Lzi_Connettore,1583882,AR_LIV_PE_P01_+5.20m,-,-,6.6200000000000001,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_COL_RET_Lzi_Connettore,1583886,AR_LIV_PE_P01_+5.20m,-,-,6.6200000000000001,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1584056,AR_LIV_PE_P01_+5.20m,-,-,6.6200000000000001,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_COL_RET_Lzi_Connettore,1584057,AR_LIV_PE_P01_+5.20m,-,-,6.6200000000000001,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1584069,AR_LIV_PE_P01_+5.20m,-,-,6.6200000000000001,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_COL_RET_Lzi_Connettore,1584070,AR_LIV_PE_P01_+5.20m,-,-,6.6200000000000001,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1584082,AR_LIV_PE_P01_+5.20m,-,-,6.6200000000000001,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_COL_RET_Lzi_Connettore,1584083,AR_LIV_PE_P01_+5.20m,-,-,6.6200000000000001,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1584095,AR_LIV_PE_P01_+5.20m,-,-,6.6200000000000001,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_COL_RET_Lzi_Connettore,1584096,AR_LIV_PE_P01_+5.20m,-,-,6.6200000000000001,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_COL_RET_Lzi_Connettore,1584250,AR_LIV_PE_P01_+5.20m,-,-,6.6100000000000003,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1584251,AR_LIV_PE_P01_+5.20m,-,-,6.6100000000000003,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_COL_RET_Lzi_Connettore,1584258,AR_LIV_PE_P01_+5.20m,-,-,6.6100000000000003,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1584259,AR_LIV_PE_P01_+5.20m,-,-,6.6100000000000003,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_COL_RET_Lzi_Connettore,1584264,AR_LIV_PE_P01_+5.20m,-,-,6.6100000000000003,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1584265,AR_LIV_PE_P01_+5.20m,-,-,6.6100000000000003,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_COL_RET_Lzi_Connettore,1584271,AR_LIV_PE_P01_+5.20m,-,-,6.6100000000000003,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1584272,AR_LIV_PE_P01_+5.20m,-,-,6.6100000000000003,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_COL_RET_Lzi_Connettore,1584277,AR_LIV_PE_P01_+5.20m,-,-,6.6100000000000003,Oggetto sopra l'interpiano.,0
Raccordi condotto,IM_DIS_ACC_Raccordo condotto transizione rettangolare,1584278,AR_LIV_PE_P01_+5.20m,-,-,6.6100000000000003,Oggetto sopra l'interpiano.,0
